"","name","type","count","clay","wall","grass","indoor","lights","proshop","latitude","longitude"
"224","Willow Ponds (Sound Housing)","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.9742929,-72.6843131
"225","Heritage Orchard Hill","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.3546796,-75.2765286
"226","Burr Elementary School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.3530258,-71.2424755
"227","Stonegate","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.5872031,-84.3996441
"228","Princeton West","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.9873706,-84.4467974
"229","Hunters Chase Apartments","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.4667128,-81.9415498
"230","Hillside Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.5275167,-122.7093995
"231","Village on the Green","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.3229527,-84.200002
"232","Mayer Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.0667494,-79.8196864
"233","Fleming Island High School","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30.0888226,-81.7115128
"234","Briar Hill","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.8916504,-73.9104044
"235","Hedgerow Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.0188207,-89.8332417
"236","The Woodlands","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.748714,-73.7714982
"237","Brookhaven High School","Public",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.0500471,-82.9821718
"238","University of California, Irvine - ARC Fields","Public",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.6437417,-117.8258693
"239","Shawnee Mission Northwest High School","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.0050201,-94.7338307
"240","White Birch Park","Public",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,38.7913893,-90.3816247
"241","Riverglen","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38.6264263,-121.5101302
"242","Tamarac Sports Complex","Public",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,26.2195865,-80.2852213
"243","Windswept Townhome","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.5963111,-95.1968819
"244","Lakecrest","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30.2060822,-81.5475869
"245","Eastwick Recreation Park Playground","Public",5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39.90479,-75.250457
"246","Junod Playground","Public",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40.1034008,-74.969587
"247","Los Cocos","Homeowners Community",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.7758388,-116.4413774
"248","Alder Park","Public",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,45.159508,-93.268255
"249","Hoover Park","Public",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.171615,-93.327478
"250","Livingood Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.1544412,-75.835039
"251","Swansea Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.7846142,-104.95572
"252","Winnemac Park","Public",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41.9734742,-87.683129
"253","Beaver Dam Creek County Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.0809938,-74.090799
"254","Community Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.8918713,-88.096275
"255","Elwood-John H. Glenn High School","Public",7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.8548024,-73.337173
"256","Regency Woods","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,44.9625965,-93.4432375
"257","Scottsdale Villa Mirage","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.647484,-111.9113624
"258","Nathan Bill Playground","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.0947355,-72.5407398
"259","Rockland Lake State Park","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.1515077,-73.9169276
"260","Clark State Community College","Public",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39.8984196,-83.7996447
"261","Whittier Middle School","Public",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,35.2060486,-97.4704993
"262","Walnut Ridge High School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.9418242,-82.8657317
"263","West Los Angeles College","Public",4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,34.0055608,-118.3883715
"264","Sequoia Park","Public",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,34.0537972,-118.1420374
"265","Lansing High School","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39.2437621,-94.8967266
"266","La Rocca","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.7170668,-116.3597417
"267","Sands McCormick","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.5695674,-111.8935204
"268","Ortega Park","Public",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,37.3415111,-122.0252752
"269","Twin Creeks South","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.7613259,-121.9729829
"270","Pecos Ranch Estates","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.2841087,-111.8725777
"271","Skyline on Brickell","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25.7521159,-80.1984465
"272","Clayton Creek Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.9557372,-121.9613528
"273","Klein Oak High School","Public",6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,30.0966943,-95.5207479
"274","Rainy Meadows","Homeowners Community",1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,29.6431598,-95.4988074
"275","Nottingham Forest South","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.8766473,-94.6870369
"276","Southern Pines","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30.207575,-81.5510738
"277","Heron Bay At Meadow Woods","Homeowners Community",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28.3572563,-81.3426661
"278","Broadmoor At Poinciana","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,28.2430767,-81.4703715
"279","Westdale Parke","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30.3574807,-97.7515411
"280","Glasgow High School","Public",12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39.6286474,-75.741854
"281","Corcoran Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44.9422707,-93.244603
"282","Hopkins Senior School","Public",8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,44.9600229,-93.4149671
"283","Coon Rapids Middle School","Public",14,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,45.1834736,-93.32507
"284","Bridgeport Memorial Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.1001181,-75.344839
"285","Washington Park","Public",8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40.1678307,-80.220762
"286","Conifer View Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.7695895,-122.2188771
"287","Kandy Kane Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.6300871,-87.592564
"288","Victor J. Andrew High School","Public",8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.5774031,-87.841379
"289","Elmwood Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.691,-87.825114
"290","Mt. Pleasant Recreation Area","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.8128916,-74.563307
"291","Burns Field","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.8086525,-87.93487
"292","Park Summit","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.7939226,-84.2797172
"293","Ashborough Village","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.9237053,-84.4986498
"294","M. Marcus Kiley Middle School","Public",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.0988115,-72.5023735
"295","Lents Park","Public",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,45.4855603,-122.5699782
"296","Lenox at Patterson Place","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35.9467526,-78.9865601
"297","Marbeya Club","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28.639263,-81.3209885
"298","San Bernardino Valley College","Public",10,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,34.0869377,-117.3104239
"299","Westminster Monterey","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.7405876,-117.9528987
"300","Piedmont","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.6218504,-122.1373916
"301","Preserve At Blue Ravine","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38.6750237,-121.1409402
"302","Coral Gate","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25.9396378,-80.316292
"303","North Natomas Community Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38.665642,-121.4996159
"304","Oak Crest Village","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38.7024667,-121.2594938
"305","Creekside","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38.6826036,-121.3197362
"306","Prestonwood Hillcrest","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,32.965701,-96.7886496
"307","Marsteller Middle School","Public",4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38.7379921,-77.582112
"308","Greendale Recreation Center","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.892158,-76.90514
"309","Carrollwood Village II","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.0738736,-82.5227201
"310","Dimmitt Community Center","Public",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,27.9341426,-82.8021419
"311","Christa McAuliffe Middle School","Public",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29.3313426,-98.6189809
"312","Oakwood","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.5965583,-98.5267746
"313","Spring Rock Park","Public",7,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,41.8068292,-87.908756
"314","Schmid Elementary School","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.7177101,-87.596721
"315","Deep Lake Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.4192509,-88.07368
"316","Burning Tree Homeowners Association","Homeowners Community",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.5944868,-105.0441349
"317","Lexington Village","Homeowners Community",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,40.6275603,-74.3129504
"318","Hinton Heights Rental Homes","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,44.8384648,-92.9508483
"319","Summer Lakes","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,26.1848064,-80.1950884
"320","Los Prados","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,26.133768,-80.2640641
"321","Westgate Arms Apartments","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.7402597,-71.1905694
"322","Dulaney Towers","Homeowners Community",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.4107579,-76.6017008
"323","Elizabeth Park","Public",3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41.7769206,-72.7152765
"324","Central Academy of Technology and Arts","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.9736367,-80.5662954
"325","Blackstone Village","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.5517395,-72.7831364
"326","Bellevue Park","Public",6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,35.1117731,-90.0200737
"327","Silver Point County Park","Public",3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,40.5901584,-73.7441289
"328","Prestonwood Forest","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,29.9867485,-95.5534172
"329","Lucas Hunt Village","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,38.7150081,-90.2876616
"330","Glendale Central Park","Public",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.1431553,-118.2529092
"331","Sunland Village","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.4026414,-111.7325664
"332","Black Diamond Elementary School","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.3116312,-122.0055127
"333","Sun City Roseville","Homeowners Community",6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,38.7779664,-121.3457537
"334","Britannia","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25.7080432,-80.377264
"335","Katy City Park","Public",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.8026576,-95.8233225
"336","Canal Point Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.8658169,-80.6286192
"337","Wildwood Village","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29.5633883,-95.0339484
"338","Waterside Luxury Townhomes","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,26.7316788,-80.106951
"339","Broken Bayou","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.7774246,-95.6300104
"340","Tampa Palms","Homeowners Community",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28.100244,-82.3857826
"341","Windsor Club at Legacy Park","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,27.9176957,-82.3414457
"342","J.S. Johnson Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30.3252583,-81.6751742
"343","Queen's Harbour Yacht and Country Club","Homeowners Community",8,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,30.3238043,-81.4580333
"344","Lake Nona Golf & Country Club","Homeowners Community",6,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,28.4160317,-81.2641418
"345","Logan Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44.999198,-93.253294
"346","Hazelnut Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.0401923,-93.182607
"347","East Haven High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.3290262,-72.83405
"348","Jackson Elementary School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.3950974,-104.70983
"349","Grant Park","Public",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.8709969,-87.621438
"350","Cachey Park","Public",3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41.6092397,-87.823285
"351","Lansbrook Village","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.1053309,-82.6893711
"352","Thomas Jefferson High School","Public",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40.3107443,-79.9509215
"353","Eastpointe","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.0137597,-105.230881
"354","Hyde Park Townhomes","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.3446756,-77.4404061
"355","Water's Edge","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.4705826,-80.0931966
"356","Duck Lake Pines","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.6513607,-83.5747254
"357","Bay Ridge At Nashua","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42.7033719,-71.4578247
"358","East Bridgewater High School","Public",5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.0274596,-70.9557045
"359","Helen W. Nichols Park","Public",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,36.133551,-80.2075982
"360","Lands End","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.1171722,-79.7961473
"361","Summerwood Condominium","Homeowners Community",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.2826602,-72.4169183
"362","Sixty Acre Reserve Condominium","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.1218871,-74.2778563
"363","East K-8","Public",8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.7782516,-86.0908735
"364","Greenon High School","Public",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.8703956,-83.8912368
"365","Ripper Park","Public",12,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,35.5033651,-97.650615
"366","Twin Oaks Pedestrian Park","Public",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38.5633848,-90.5019701
"367","Sinaloa Villa","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.2691336,-118.7867332
"368","Casa Del Vista","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.890697,-117.8900707
"369","Circle G Park","Public",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.3685636,-111.7781961
"370","Earl R. Carmichael Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.3454859,-121.9921446
"371","Cedar-Rose Park","Public",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.8776311,-122.2881746
"372","West Portal Playground","Public",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.7414756,-122.465297
"373","Pajaro Valley High School","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.9133317,-121.7927599
"374","Lake Burien School Memorial Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.4696532,-122.3557663
"375","Canyon Lakes","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.7665845,-121.9440258
"376","Barrington Place","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28.6195248,-81.2499368
"377","Chateau Village","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,32.9430955,-117.2365987
"378","Leonard Johns Park","Public",4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,33.0442667,-97.0553899
"379","Serendipity","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.8683778,-96.7485237
"380","Parc Lake","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.0731399,-97.0091057
"381","Oakbrook","Homeowners Community",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.5603833,-95.1182663
"382","Sea Oats","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27.8241732,-82.8286931
"383","West End Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29.4426201,-98.5311627
"384","Lake Shadows","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,29.9450528,-95.1390696
"385","Palm Club West Village I","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,26.7316213,-80.1128948
"386","Mirror Lakes","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.5359197,-80.1283336
"387","Leonard Abess Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30.3224707,-81.4748776
"388","River Ridge Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.906511,-97.9052746
"389","Hanover Place","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28.6950016,-81.320672
"390","Kingsbridge West","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,28.6601555,-81.1912608
"391","Canyon Creek Village","Homeowners Community",1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,29.5994782,-98.5121727
"392","Hunters Creek","Homeowners Community",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.5631923,-98.5432327
"393","Chisholm Point","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30.4354465,-97.6418066
"394","Pennsy Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.5341144,-87.245948
"395","Savannah Trace","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.9970321,-88.126165
"396","Sewickley Heights Manor Home","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.5400114,-80.152849
"397","Huntington Apartments","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39.6563321,-105.0883484
"398","Briarwood Homeowners Association","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.995172,-84.5100009
"399","Toms River High School North","Public",5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.9822337,-74.1932917
"400","Wyndham Court Apartment","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42.1375463,-88.0101979
"401","Northbridge Crossing","Homeowners Community",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.5464022,-84.2627978
"402","Lake Village of Auburn Hills","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.7028673,-83.3100235
"403","Helen Baller Elementary School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.5929678,-122.4002373
"404","Lake Oswego Junior High School","Public",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.4265504,-122.7041852
"405","Heckard Field","Public",5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.1432291,-122.5725961
"406","Colonial Village at Greystone","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35.1776319,-80.7058454
"407","Village Green Apartments","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35.0553469,-89.8560727
"408","Lion's Park & Pavilion","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.4119483,-94.046702
"409","Oakwood Toluca Hills","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.1371791,-118.3411217
"410","Hidden Valley","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.9554543,-94.5477283
"411","Villa Siena Apartment Homes","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.6715328,-117.8480995
"412","Lucas Valley","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38.0290701,-122.5706649
"413","Tamarack Point","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.1596129,-117.3053277
"414","Baummer's Pond","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.5060464,-73.063008
"415","Hinton Community Center","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,36.7150044,-119.8039663
"416","De Soto Park North","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25.9963638,-80.1280975
"417","Ridgewood Park","Public",4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,30.1661578,-95.4975414
"418","Lutherville Laboratory","Public",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,39.4277384,-76.621919
"419","Campbell Park","Public",4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,27.7632571,-82.6534295
"420","Fish Hawk Trails","Homeowners Community",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,27.862042,-82.1831524
"421","Byram Shore Park","Public",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.0035204,-73.648803
"422","Gallup Park & Gardens","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.6048615,-105.00382
"423","Jackson Park","Public",12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.7794648,-87.583833
"424","Benson Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.9563945,-88.004307
"425","Society Hills East Condominium","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.4104327,-74.4086623
"426","Tower Hill Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44.9684264,-93.213383
"427","Paoli Memorial Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.030383,-75.5221331
"428","Highlands Elementary","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.5642705,-70.9584081
"429","Hudson's Bay High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.6308154,-122.655648
"430","Churchland Park","Public",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,36.8825899,-76.377039
"431","Howe Farms","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,37.0760917,-76.3189638
"432","Reagan High School","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.1667312,-80.36322
"433","Schultze Park","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.9725675,-73.821247
